Entry, Register(Num), Data Label, Unit, Scale, Access                              Total Entries: 1072
  514, 37126(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  515, 37127(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  516, 37128(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  517, 37129(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  518, 37130(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  519, 37131(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  520, 37132(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  521, 37133(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  522, 37134(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  523, 37135(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  524, 37136(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  525, 37137(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  526, 37138(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  527, 37139(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  528, 37140(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  529, 37141(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  530, 37142(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  531, 37143(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  532, 37144(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  533, 37145(1), Internal Resistance Low Threshold (Threshold settings for a Cell), microOhm, x1, RO
  534, 37426(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  535, 37427(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  536, 37428(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  537, 37429(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  538, 37430(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  539, 37431(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  540, 37432(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  541, 37433(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  542, 37434(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  543, 37435(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  544, 37436(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  545, 37437(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  546, 37438(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  547, 37439(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  548, 37440(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  549, 37441(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  550, 37442(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  551, 37443(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  552, 37444(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  553, 37445(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  554, 37446(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  555, 37447(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  556, 37448(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  557, 37449(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  558, 37450(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  559, 37451(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  560, 37452(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  561, 37453(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  562, 37454(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  563, 37455(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  564, 37456(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  565, 37457(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  566, 37458(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  567, 37459(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  568, 37460(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  569, 37461(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  570, 37462(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  571, 37463(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  572, 37464(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  573, 37465(1), Internal Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  574, 37746(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  575, 37747(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  576, 37748(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  577, 37749(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  578, 37750(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  579, 37751(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  580, 37752(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  581, 37753(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  582, 37754(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  583, 37755(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  584, 37756(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  585, 37757(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  586, 37758(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  587, 37759(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  588, 37760(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  589, 37761(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  590, 37762(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  591, 37763(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  592, 37764(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  593, 37765(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  594, 37766(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  595, 37767(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  596, 37768(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  597, 37769(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  598, 37770(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  599, 37771(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  600, 37772(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  601, 37773(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  602, 37774(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  603, 37775(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  604, 37776(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  605, 37777(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  606, 37778(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  607, 37779(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  608, 37780(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  609, 37781(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  610, 37782(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  611, 37783(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  612, 37784(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  613, 37785(1), Intercell Resistance High Threshold (Threshold settings for a Cell), microOhm, x1, RO
  614, 38066(1), Position of Cell (Cell Entity [25])
  615, 38067(1), Position of Cell (Cell Entity [26])
  616, 38068(1), Position of Cell (Cell Entity [27])
  617, 38069(1), Position of Cell (Cell Entity [28])
  618, 38070(1), Position of Cell (Cell Entity [5])
  619, 38071(1), Position of Cell (Cell Entity [6])
  620, 38072(1), Position of Cell (Cell Entity [7])
  621, 38073(1), Position of Cell (Cell Entity [8])
  622, 38074(1), Position of Cell (Cell Entity [9])
  623, 38075(1), Position of Cell (Cell Entity [10])
  624, 38076(1), Position of Cell (Cell Entity [11])
  625, 38077(1), Position of Cell (Cell Entity [12])
  626, 38078(1), Position of Cell (Cell Entity [1])
  627, 38079(1), Position of Cell (Cell Entity [2])
  628, 38080(1), Position of Cell (Cell Entity [3])
  629, 38081(1), Position of Cell (Cell Entity [4])
  630, 38082(1), Position of Cell (Cell Entity [17])
  631, 38083(1), Position of Cell (Cell Entity [18])
  632, 38084(1), Position of Cell (Cell Entity [19])
  633, 38085(1), Position of Cell (Cell Entity [20])
  634, 38086(1), Position of Cell (Cell Entity [29])
  635, 38087(1), Position of Cell (Cell Entity [30])
  636, 38088(1), Position of Cell (Cell Entity [31])
  637, 38089(1), Position of Cell (Cell Entity [32])
  638, 38090(1), Position of Cell (Cell Entity [33])
  639, 38091(1), Position of Cell (Cell Entity [34])
  640, 38092(1), Position of Cell (Cell Entity [35])
  641, 38093(1), Position of Cell (Cell Entity [36])
  642, 38094(1), Position of Cell (Cell Entity [37])
  643, 38095(1), Position of Cell (Cell Entity [38])
  644, 38096(1), Position of Cell (Cell Entity [39])
  645, 38097(1), Position of Cell (Cell Entity [40])
  646, 38098(1), Position of Cell (Cell Entity [13])
  647, 38099(1), Position of Cell (Cell Entity [14])
  648, 38100(1), Position of Cell (Cell Entity [15])
  649, 38101(1), Position of Cell (Cell Entity [16])
  650, 38102(1), Position of Cell (Cell Entity [21])
  651, 38103(1), Position of Cell (Cell Entity [22])
  652, 38104(1), Position of Cell (Cell Entity [23])
  653, 38105(1), Position of Cell (Cell Entity [24])
  654, 38386(1), Index of parent String for Cell (Cell Entity [25])
  655, 38387(1), Index of parent String for Cell (Cell Entity [26])
  656, 38388(1), Index of parent String for Cell (Cell Entity [27])
  657, 38389(1), Index of parent String for Cell (Cell Entity [28])
  658, 38390(1), Index of parent String for Cell (Cell Entity [5])
  659, 38391(1), Index of parent String for Cell (Cell Entity [6])
  660, 38392(1), Index of parent String for Cell (Cell Entity [7])
  661, 38393(1), Index of parent String for Cell (Cell Entity [8])
  662, 38394(1), Index of parent String for Cell (Cell Entity [9])
  663, 38395(1), Index of parent String for Cell (Cell Entity [10])
  664, 38396(1), Index of parent String for Cell (Cell Entity [11])
  665, 38397(1), Index of parent String for Cell (Cell Entity [12])
  666, 38398(1), Index of parent String for Cell (Cell Entity [1])
  667, 38399(1), Index of parent String for Cell (Cell Entity [2])
  668, 38400(1), Index of parent String for Cell (Cell Entity [3])
  669, 38401(1), Index of parent String for Cell (Cell Entity [4])
  670, 38402(1), Index of parent String for Cell (Cell Entity [17])
  671, 38403(1), Index of parent String for Cell (Cell Entity [18])
  672, 38404(1), Index of parent String for Cell (Cell Entity [19])
  673, 38405(1), Index of parent String for Cell (Cell Entity [20])
  674, 38406(1), Index of parent String for Cell (Cell Entity [29])
  675, 38407(1), Index of parent String for Cell (Cell Entity [30])
  676, 38408(1), Index of parent String for Cell (Cell Entity [31])
  677, 38409(1), Index of parent String for Cell (Cell Entity [32])
  678, 38410(1), Index of parent String for Cell (Cell Entity [33])
  679, 38411(1), Index of parent String for Cell (Cell Entity [34])
  680, 38412(1), Index of parent String for Cell (Cell Entity [35])
  681, 38413(1), Index of parent String for Cell (Cell Entity [36])
  682, 38414(1), Index of parent String for Cell (Cell Entity [37])
  683, 38415(1), Index of parent String for Cell (Cell Entity [38])
  684, 38416(1), Index of parent String for Cell (Cell Entity [39])
  685, 38417(1), Index of parent String for Cell (Cell Entity [40])
  686, 38418(1), Index of parent String for Cell (Cell Entity [13])
  687, 38419(1), Index of parent String for Cell (Cell Entity [14])
  688, 38420(1), Index of parent String for Cell (Cell Entity [15])
  689, 38421(1), Index of parent String for Cell (Cell Entity [16])
  690, 38422(1), Index of parent String for Cell (Cell Entity [21])
  691, 38423(1), Index of parent String for Cell (Cell Entity [22])
  692, 38424(1), Index of parent String for Cell (Cell Entity [23])
  693, 38425(1), Index of parent String for Cell (Cell Entity [24])
  694, 38706(1), Index of parent Battery for Cell (Cell Entity [25])
  695, 38707(1), Index of parent Battery for Cell (Cell Entity [26])
  696, 38708(1), Index of parent Battery for Cell (Cell Entity [27])
  697, 38709(1), Index of parent Battery for Cell (Cell Entity [28])
  698, 38710(1), Index of parent Battery for Cell (Cell Entity [5])
  699, 38711(1), Index of parent Battery for Cell (Cell Entity [6])
  700, 38712(1), Index of parent Battery for Cell (Cell Entity [7])
  701, 38713(1), Index of parent Battery for Cell (Cell Entity [8])
  702, 38714(1), Index of parent Battery for Cell (Cell Entity [9])
  703, 38715(1), Index of parent Battery for Cell (Cell Entity [10])
  704, 38716(1), Index of parent Battery for Cell (Cell Entity [11])
  705, 38717(1), Index of parent Battery for Cell (Cell Entity [12])
  706, 38718(1), Index of parent Battery for Cell (Cell Entity [1])
  707, 38719(1), Index of parent Battery for Cell (Cell Entity [2])
  708, 38720(1), Index of parent Battery for Cell (Cell Entity [3])
  709, 38721(1), Index of parent Battery for Cell (Cell Entity [4])
  710, 38722(1), Index of parent Battery for Cell (Cell Entity [17])
  711, 38723(1), Index of parent Battery for Cell (Cell Entity [18])
  712, 38724(1), Index of parent Battery for Cell (Cell Entity [19])
  713, 38725(1), Index of parent Battery for Cell (Cell Entity [20])
  714, 38726(1), Index of parent Battery for Cell (Cell Entity [29])
  715, 38727(1), Index of parent Battery for Cell (Cell Entity [30])
  716, 38728(1), Index of parent Battery for Cell (Cell Entity [31])
  717, 38729(1), Index of parent Battery for Cell (Cell Entity [32])
  718, 38730(1), Index of parent Battery for Cell (Cell Entity [33])
  719, 38731(1), Index of parent Battery for Cell (Cell Entity [34])
  720, 38732(1), Index of parent Battery for Cell (Cell Entity [35])
  721, 38733(1), Index of parent Battery for Cell (Cell Entity [36])
  722, 38734(1), Index of parent Battery for Cell (Cell Entity [37])
  723, 38735(1), Index of parent Battery for Cell (Cell Entity [38])
  724, 38736(1), Index of parent Battery for Cell (Cell Entity [39])
  725, 38737(1), Index of parent Battery for Cell (Cell Entity [40])
  726, 38738(1), Index of parent Battery for Cell (Cell Entity [13])
  727, 38739(1), Index of parent Battery for Cell (Cell Entity [14])
  728, 38740(1), Index of parent Battery for Cell (Cell Entity [15])
  729, 38741(1), Index of parent Battery for Cell (Cell Entity [16])
  730, 38742(1), Index of parent Battery for Cell (Cell Entity [21])
  731, 38743(1), Index of parent Battery for Cell (Cell Entity [22])
  732, 38744(1), Index of parent Battery for Cell (Cell Entity [23])
  733, 38745(1), Index of parent Battery for Cell (Cell Entity [24])
  734, 39026(1), Group Status, , x1, RO
  735, 39998(2), System Date and Time, , x1, RO
  736, 43490(1), Battery String Alarm Reset or Acknowledge (UPS 12-540MR), , x1, WO
  737, 49998(2), System Date and Time, , x1, RO
  738, 10001(1), Battery Discharging (UPS 12-540MR)
  739, 10033(1), High Ambient Temperature (UPS 12-540MR)
  740, 10065(1), Low Ambient Temperature (UPS 12-540MR)
  741, 10097(1), Low Ambient Temperature Probe Two (UPS 12-540MR)
  742, 10129(1), High Ambient Temperature Probe Two (UPS 12-540MR)
  743, 10161(1), Low Overall Voltage (UPS 12-540MR)
  744, 10193(1), High Overall Voltage (UPS 12-540MR)
  745, 10225(1), High Battery String Current (UPS 12-540MR)
  746, 10257(1), Low Battery String Float Current (UPS 12-540MR)
  747, 10289(1), High Battery String Float Current (UPS 12-540MR)
  748, 10321(1), High Battery String Ripple Current (UPS 12-540MR)
  749, 10353(1), Battery String Discharge Detected (UPS 12-540MR)
  750, 10385(1), Maximum Discharge Time Exceeded (UPS 12-540MR)
  751, 10417(1), Discharge Low Overall Voltage (UPS 12-540MR)
  752, 10481(1), Discharge High Battery String Current (UPS 12-540MR)
  753, 10673(1), Low Cell Voltage (Cell Entity [25])
  754, 10674(1), Low Cell Voltage (Cell Entity [26])
  755, 10675(1), Low Cell Voltage (Cell Entity [27])
  756, 10676(1), Low Cell Voltage (Cell Entity [28])
  757, 10677(1), Low Cell Voltage (Cell Entity [5])
  758, 10678(1), Low Cell Voltage (Cell Entity [6])
  759, 10679(1), Low Cell Voltage (Cell Entity [7])
  760, 10680(1), Low Cell Voltage (Cell Entity [8])
  761, 10681(1), Low Cell Voltage (Cell Entity [9])
  762, 10682(1), Low Cell Voltage (Cell Entity [10])
  763, 10683(1), Low Cell Voltage (Cell Entity [11])
  764, 10684(1), Low Cell Voltage (Cell Entity [12])
  765, 10685(1), Low Cell Voltage (Cell Entity [1])
  766, 10686(1), Low Cell Voltage (Cell Entity [2])
  767, 10687(1), Low Cell Voltage (Cell Entity [3])
  768, 10688(1), Low Cell Voltage (Cell Entity [4])
  769, 10689(1), Low Cell Voltage (Cell Entity [17])
  770, 10690(1), Low Cell Voltage (Cell Entity [18])
  771, 10691(1), Low Cell Voltage (Cell Entity [19])
  772, 10692(1), Low Cell Voltage (Cell Entity [20])
  773, 10693(1), Low Cell Voltage (Cell Entity [29])
  774, 10694(1), Low Cell Voltage (Cell Entity [30])
  775, 10695(1), Low Cell Voltage (Cell Entity [31])
  776, 10696(1), Low Cell Voltage (Cell Entity [32])
  777, 10697(1), Low Cell Voltage (Cell Entity [33])
  778, 10698(1), Low Cell Voltage (Cell Entity [34])
  779, 10699(1), Low Cell Voltage (Cell Entity [35])
  780, 10700(1), Low Cell Voltage (Cell Entity [36])
  781, 10701(1), Low Cell Voltage (Cell Entity [37])
  782, 10702(1), Low Cell Voltage (Cell Entity [38])
  783, 10703(1), Low Cell Voltage (Cell Entity [39])
  784, 10704(1), Low Cell Voltage (Cell Entity [40])
  785, 10705(1), Low Cell Voltage (Cell Entity [13])
  786, 10706(1), Low Cell Voltage (Cell Entity [14])
  787, 10707(1), Low Cell Voltage (Cell Entity [15])
  788, 10708(1), Low Cell Voltage (Cell Entity [16])
  789, 10709(1), Low Cell Voltage (Cell Entity [21])
  790, 10710(1), Low Cell Voltage (Cell Entity [22])
  791, 10711(1), Low Cell Voltage (Cell Entity [23])
  792, 10712(1), Low Cell Voltage (Cell Entity [24])
  793, 10993(1), High Cell Voltage (Cell Entity [25])
  794, 10994(1), High Cell Voltage (Cell Entity [26])
  795, 10995(1), High Cell Voltage (Cell Entity [27])
  796, 10996(1), High Cell Voltage (Cell Entity [28])
  797, 10997(1), High Cell Voltage (Cell Entity [5])
  798, 10998(1), High Cell Voltage (Cell Entity [6])
  799, 10999(1), High Cell Voltage (Cell Entity [7])
  800, 11000(1), High Cell Voltage (Cell Entity [8])
  801, 11001(1), High Cell Voltage (Cell Entity [9])
  802, 11002(1), High Cell Voltage (Cell Entity [10])
  803, 11003(1), High Cell Voltage (Cell Entity [11])
  804, 11004(1), High Cell Voltage (Cell Entity [12])
  805, 11005(1), High Cell Voltage (Cell Entity [1])
  806, 11006(1), High Cell Voltage (Cell Entity [2])
  807, 11007(1), High Cell Voltage (Cell Entity [3])
  808, 11008(1), High Cell Voltage (Cell Entity [4])
  809, 11009(1), High Cell Voltage (Cell Entity [17])
  810, 11010(1), High Cell Voltage (Cell Entity [18])
  811, 11011(1), High Cell Voltage (Cell Entity [19])
  812, 11012(1), High Cell Voltage (Cell Entity [20])
  813, 11013(1), High Cell Voltage (Cell Entity [29])
  814, 11014(1), High Cell Voltage (Cell Entity [30])
  815, 11015(1), High Cell Voltage (Cell Entity [31])
  816, 11016(1), High Cell Voltage (Cell Entity [32])
  817, 11017(1), High Cell Voltage (Cell Entity [33])
  818, 11018(1), High Cell Voltage (Cell Entity [34])
  819, 11019(1), High Cell Voltage (Cell Entity [35])
  820, 11020(1), High Cell Voltage (Cell Entity [36])
  821, 11021(1), High Cell Voltage (Cell Entity [37])
  822, 11022(1), High Cell Voltage (Cell Entity [38])
  823, 11023(1), High Cell Voltage (Cell Entity [39])
  824, 11024(1), High Cell Voltage (Cell Entity [40])
  825, 11025(1), High Cell Voltage (Cell Entity [13])
  826, 11026(1), High Cell Voltage (Cell Entity [14])
  827, 11027(1), High Cell Voltage (Cell Entity [15])
  828, 11028(1), High Cell Voltage (Cell Entity [16])
  829, 11029(1), High Cell Voltage (Cell Entity [21])
  830, 11030(1), High Cell Voltage (Cell Entity [22])
  831, 11031(1), High Cell Voltage (Cell Entity [23])
  832, 11032(1), High Cell Voltage (Cell Entity [24])
  833, 11313(1), Low Cell Temperature (Cell Entity [25])
  834, 11314(1), Low Cell Temperature (Cell Entity [26])
  835, 11315(1), Low Cell Temperature (Cell Entity [27])
  836, 11316(1), Low Cell Temperature (Cell Entity [28])
  837, 11317(1), Low Cell Temperature (Cell Entity [5])
  838, 11318(1), Low Cell Temperature (Cell Entity [6])
  839, 11319(1), Low Cell Temperature (Cell Entity [7])
  840, 11320(1), Low Cell Temperature (Cell Entity [8])
  841, 11321(1), Low Cell Temperature (Cell Entity [9])
  842, 11322(1), Low Cell Temperature (Cell Entity [10])
  843, 11323(1), Low Cell Temperature (Cell Entity [11])
  844, 11324(1), Low Cell Temperature (Cell Entity [12])
  845, 11325(1), Low Cell Temperature (Cell Entity [1])
  846, 11326(1), Low Cell Temperature (Cell Entity [2])
  847, 11327(1), Low Cell Temperature (Cell Entity [3])
  848, 11328(1), Low Cell Temperature (Cell Entity [4])
  849, 11329(1), Low Cell Temperature (Cell Entity [17])
  850, 11330(1), Low Cell Temperature (Cell Entity [18])
  851, 11331(1), Low Cell Temperature (Cell Entity [19])
  852, 11332(1), Low Cell Temperature (Cell Entity [20])
  853, 11333(1), Low Cell Temperature (Cell Entity [29])
  854, 11334(1), Low Cell Temperature (Cell Entity [30])
  855, 11335(1), Low Cell Temperature (Cell Entity [31])
  856, 11336(1), Low Cell Temperature (Cell Entity [32])
  857, 11337(1), Low Cell Temperature (Cell Entity [33])
  858, 11338(1), Low Cell Temperature (Cell Entity [34])
  859, 11339(1), Low Cell Temperature (Cell Entity [35])
  860, 11340(1), Low Cell Temperature (Cell Entity [36])
  861, 11341(1), Low Cell Temperature (Cell Entity [37])
  862, 11342(1), Low Cell Temperature (Cell Entity [38])
  863, 11343(1), Low Cell Temperature (Cell Entity [39])
  864, 11344(1), Low Cell Temperature (Cell Entity [40])
  865, 11345(1), Low Cell Temperature (Cell Entity [13])
  866, 11346(1), Low Cell Temperature (Cell Entity [14])
  867, 11347(1), Low Cell Temperature (Cell Entity [15])
  868, 11348(1), Low Cell Temperature (Cell Entity [16])
  869, 11349(1), Low Cell Temperature (Cell Entity [21])
  870, 11350(1), Low Cell Temperature (Cell Entity [22])
  871, 11351(1), Low Cell Temperature (Cell Entity [23])
  872, 11352(1), Low Cell Temperature (Cell Entity [24])
  873, 11633(1), High Cell Temperature (Cell Entity [25])
  874, 11634(1), High Cell Temperature (Cell Entity [26])
  875, 11635(1), High Cell Temperature (Cell Entity [27])
  876, 11636(1), High Cell Temperature (Cell Entity [28])
  877, 11637(1), High Cell Temperature (Cell Entity [5])
  878, 11638(1), High Cell Temperature (Cell Entity [6])
  879, 11639(1), High Cell Temperature (Cell Entity [7])
  880, 11640(1), High Cell Temperature (Cell Entity [8])
  881, 11641(1), High Cell Temperature (Cell Entity [9])
  882, 11642(1), High Cell Temperature (Cell Entity [10])
  883, 11643(1), High Cell Temperature (Cell Entity [11])
  884, 11644(1), High Cell Temperature (Cell Entity [12])
  885, 11645(1), High Cell Temperature (Cell Entity [1])
  886, 11646(1), High Cell Temperature (Cell Entity [2])
  887, 11647(1), High Cell Temperature (Cell Entity [3])
  888, 11648(1), High Cell Temperature (Cell Entity [4])
  889, 11649(1), High Cell Temperature (Cell Entity [17])
  890, 11650(1), High Cell Temperature (Cell Entity [18])
  891, 11651(1), High Cell Temperature (Cell Entity [19])
  892, 11652(1), High Cell Temperature (Cell Entity [20])
  893, 11653(1), High Cell Temperature (Cell Entity [29])
  894, 11654(1), High Cell Temperature (Cell Entity [30])
  895, 11655(1), High Cell Temperature (Cell Entity [31])
  896, 11656(1), High Cell Temperature (Cell Entity [32])
  897, 11657(1), High Cell Temperature (Cell Entity [33])
  898, 11658(1), High Cell Temperature (Cell Entity [34])
  899, 11659(1), High Cell Temperature (Cell Entity [35])
  900, 11660(1), High Cell Temperature (Cell Entity [36])
  901, 11661(1), High Cell Temperature (Cell Entity [37])
  902, 11662(1), High Cell Temperature (Cell Entity [38])
  903, 11663(1), High Cell Temperature (Cell Entity [39])
  904, 11664(1), High Cell Temperature (Cell Entity [40])
  905, 11665(1), High Cell Temperature (Cell Entity [13])
  906, 11666(1), High Cell Temperature (Cell Entity [14])
  907, 11667(1), High Cell Temperature (Cell Entity [15])
  908, 11668(1), High Cell Temperature (Cell Entity [16])
  909, 11669(1), High Cell Temperature (Cell Entity [21])
  910, 11670(1), High Cell Temperature (Cell Entity [22])
  911, 11671(1), High Cell Temperature (Cell Entity [23])
  912, 11672(1), High Cell Temperature (Cell Entity [24])
  913, 11953(1), Low Internal Resistance (Cell Entity [25])
  914, 11954(1), Low Internal Resistance (Cell Entity [26])
  915, 11955(1), Low Internal Resistance (Cell Entity [27])
  916, 11956(1), Low Internal Resistance (Cell Entity [28])
  917, 11957(1), Low Internal Resistance (Cell Entity [5])
  918, 11958(1), Low Internal Resistance (Cell Entity [6])
  919, 11959(1), Low Internal Resistance (Cell Entity [7])
  920, 11960(1), Low Internal Resistance (Cell Entity [8])
  921, 11961(1), Low Internal Resistance (Cell Entity [9])
  922, 11962(1), Low Internal Resistance (Cell Entity [10])
  923, 11963(1), Low Internal Resistance (Cell Entity [11])
  924, 11964(1), Low Internal Resistance (Cell Entity [12])
  925, 11965(1), Low Internal Resistance (Cell Entity [1])
  926, 11966(1), Low Internal Resistance (Cell Entity [2])
  927, 11967(1), Low Internal Resistance (Cell Entity [3])
  928, 11968(1), Low Internal Resistance (Cell Entity [4])
  929, 11969(1), Low Internal Resistance (Cell Entity [17])
  930, 11970(1), Low Internal Resistance (Cell Entity [18])
  931, 11971(1), Low Internal Resistance (Cell Entity [19])
  932, 11972(1), Low Internal Resistance (Cell Entity [20])
  933, 11973(1), Low Internal Resistance (Cell Entity [29])
  934, 11974(1), Low Internal Resistance (Cell Entity [30])
  935, 11975(1), Low Internal Resistance (Cell Entity [31])
  936, 11976(1), Low Internal Resistance (Cell Entity [32])
  937, 11977(1), Low Internal Resistance (Cell Entity [33])
